GEO_ID,NAME,STATE_NUM,Population,STUDIO,1_BED,2_BED,3_BED,4_BED
0500000US45063,Lexington County,45,944,996,1125,1442,1724,
0500000US45067,Marion County,45,601,605,796,1131,1138,
0500000US45069,Marlboro County,45,616,683,780,985,1329,
0500000US45065,McCormick County,45,522,593,780,982,1072,
0500000US45071,Newberry County,45,663,667,878,1078,1284,
0500000US45073,Oconee County,45,558,634,835,1055,1122,
0500000US45075,Orangeburg County,45,676,691,780,989,1212,
0500000US45077,Pickens County,45,865,931,1051,1344,1628,
0500000US45079,Richland County,45,944,996,1125,1442,1724,
0500000US45081,Saluda County,45,944,996,1125,1442,1724,
0500000US45083,Spartanburg County,45,830,854,965,1254,1296,
0500000US45085,Sumter County,45,657,803,982,1195,1343,
0500000US45087,Union County,45,550,593,780,1039,1069,
0500000US45089,Williamsburg County,45,589,593,780,962,1235,
0500000US45091,York County,45,1154,1180,1333,1691,2183,
0500000US46003,Aurora County,46,575,690,826,1027,1347,
0500000US46005,Beadle County,46,586,629,828,1077,1257,
0500000US46007,Bennett County,46,593,734,853,1038,1391,
0500000US46009,Bon Homme County,46,575,628,826,1174,1193,
0500000US46011,Brookings County,46,663,670,869,1235,1480,
0500000US46013,Brown County,46,638,643,829,1178,1412,
0500000US46015,Brule County,46,575,628,826,1174,1407,
0500000US46017,Buffalo County,46,611,667,878,1069,1431,
0500000US46019,Butte County,46,646,703,925,1126,1508,
0500000US46021,Campbell County,46,575,628,826,1162,1347,
0500000US46023,Charles Mix County,46,575,706,826,1131,1222,
0500000US46025,Clark County,46,575,628,826,1005,1183,
0500000US46027,Clay County,46,584,663,873,1241,1487,
0500000US46029,Codington County,46,601,683,899,1224,1531,
0500000US46031,Corson County,46,575,731,826,1005,1143,
0500000US46033,Custer County,46,735,802,1056,1389,1722,
0500000US46035,Davison County,46,593,647,852,1167,1451,
0500000US46037,Day County,46,575,651,826,1081,1347,
0500000US46039,Deuel County,46,575,628,826,1174,1347,
0500000US46041,Dewey County,46,575,718,826,1057,1113,
0500000US46043,Douglas County,46,632,690,908,1212,1480,
0500000US46045,Edmunds County,46,575,628,826,1103,1407,
0500000US46047,Fall River County,46,705,770,1013,1233,1652,
0500000US46049,Faulk County,46,576,629,828,1105,1350,
0500000US46051,Grant County,46,575,628,826,1012,1347,
0500000US46053,Gregory County,46,575,646,826,1174,1407,
0500000US46055,Haakon County,46,626,684,900,1201,1467,
0500000US46057,Hamlin County,46,575,660,826,1156,1160,
0500000US46059,Hand County,46,575,628,826,1174,1347,
0500000US46061,Hanson County,46,575,628,826,1133,1137,
0500000US46063,Harding County,46,580,634,834,1113,1360,
0500000US46065,Hughes County,46,601,683,899,1278,1466,
0500000US46067,Hutchinson County,46,600,681,897,1092,1205,
0500000US46069,Hyde County,46,575,628,826,1005,1347,
0500000US46071,Jackson County,46,575,731,826,1042,1154,
0500000US46073,Jerauld County,46,575,731,826,1174,1347,
0500000US46075,Jones County,46,580,634,834,1113,1360,
0500000US46077,Kingsbury County,46,596,651,857,1043,1397,
0500000US46079,Lake County,46,575,634,826,1174,1320,
0500000US46081,Lawrence County,46,584,664,874,1242,1489,
0500000US46083,Lincoln County,46,710,793,949,1274,1616,
0500000US46085,Lyman County,46,575,628,826,1005,1407,
0500000US46091,Marshall County,46,710,793,949,1274,1616,
0500000US46087,McCook County,46,575,628,826,1174,1347,
0500000US46089,McPherson County,46,575,628,826,1174,1347,
0500000US46093,Meade County,46,677,769,1012,1345,1724,
0500000US46095,Mellette County,46,575,628,826,1086,1347,
0500000US46097,Miner County,46,575,628,826,1005,1347,
0500000US46099,Minnehaha County,46,710,793,949,1274,1616,
0500000US46101,Moody County,46,575,656,826,1135,1407,
0500000US46103,Pennington County,46,575,628,826,1083,1342,
0500000US46105,Perkins County,46,665,756,995,1374,1509,
0500000US46107,Potter County,46,575,664,826,1106,1347,
0500000US46109,Roberts County,46,575,628,826,1103,1118,
0500000US46111,Sanborn County,46,575,673,826,1117,1349,
0500000US46113,Shannon County,46,575,656,826,1174,1347,
0500000US46115,Spink County,46,575,641,826,1005,1174,
0500000US46117,Stanley County,46,673,735,968,1292,1578,
0500000US46119,Sully County,46,580,634,834,1113,1360,
0500000US46121,Todd County,46,575,628,826,1104,1347,
0500000US46123,Tripp County,46,575,628,826,1037,1347,
0500000US46125,Turner County,46,710,793,949,1274,1616,
0500000US46127,Union County,46,620,705,928,1139,1247,
0500000US46129,Walworth County,46,575,628,827,1007,1244,
0500000US46135,Yankton County,46,575,638,826,1154,1366,
0500000US46137,Ziebach County,46,575,628,826,1024,1267,
0500000US47001,Anderson County,47,887,952,1156,1507,1773,
0500000US47003,Bedford County,47,732,737,907,1104,1218,
0500000US47005,Benton County,47,597,601,747,909,1191,
0500000US47007,Bledsoe County,47,564,567,747,1062,1272,
0500000US47009,Blount County,47,887,952,1156,1507,1773,
0500000US47011,Bradley County,47,661,707,931,1221,1319,
0500000US47013,Campbell County,47,566,643,847,1138,1160,
0500000US47015,Cannon County,47,1218,1245,1406,1758,2173,
0500000US47017,Carroll County,47,609,661,747,967,1003,
0500000US47019,Carter County,47,700,724,875,1107,1299,
0500000US47021,Cheatham County,47,1218,1245,1406,1758,2173,
0500000US47023,Chester County,47,627,712,937,1269,1274,
0500000US47025,Claiborne County,47,609,661,747,983,1003,
0500000US47027,Clay County,47,589,593,747,1062,1168,
0500000US47029,Cocke County,47,564,567,747,1052,1060,
0500000US47031,Coffee County,47,600,604,790,1057,1327,
0500000US47033,Crockett County,47,592,605,796,999,1347,
0500000US47035,Cumberland County,47,616,620,762,1083,1190,
0500000US47037,Davidson County,47,1218,1245,1406,1758,2173,
0500000US47039,Decatur County,47,564,567,747,952,1051,
0500000US47041,DeKalb County,47,565,569,749,968,1078,
0500000US47043,Dickson County,47,1218,1245,1406,1758,2173,
0500000US47045,Dyer County,47,582,586,759,1079,1167,
0500000US47047,Fayette County,47,800,902,1032,1365,1584,
0500000US47049,Fentress County,47,564,567,747,920,1112,
0500000US47051,Franklin County,47,623,629,764,1020,1158,
0500000US47053,Gibson County,47,556,605,747,1041,1272,
0500000US47055,Giles County,47,631,684,773,968,1248,
0500000US47057,Grainger County,47,568,572,753,1008,1012,
0500000US47059,Greene County,47,578,661,747,1062,1201,
0500000US47061,Grundy County,47,597,601,747,938,1051,
0500000US47063,Hamblen County,47,632,636,828,1132,1298,
0500000US47065,Hamilton County,47,910,919,1067,1372,1619,
0500000US47067,Hancock County,47,574,578,747,909,1272,
0500000US47069,Hardeman County,47,564,567,747,1016,1025,
0500000US47071,Hardin County,47,564,567,747,1000,1003,
0500000US47073,Hawkins County,47,583,627,793,1041,1170,
0500000US47075,Haywood County,47,561,567,747,987,1152,
0500000US47077,Henderson County,47,609,661,747,986,1003,
0500000US47079,Henry County,47,576,580,763,929,1025,
0500000US47081,Hickman County,47,609,661,747,1062,1272,
0500000US47083,Houston County,47,619,623,770,937,1034,
0500000US47085,Humphreys County,47,609,661,747,1040,1248,
0500000US47087,Jackson County,47,564,567,747,909,1003,
0500000US47089,Jefferson County,47,632,636,828,1132,1298,
0500000US47091,Johnson County,47,609,661,747,909,1051,
0500000US47093,Knox County,47,887,952,1156,1507,1773,
0500000US47095,Lake County,47,609,617,747,956,1086,
0500000US47097,Lauderdale County,47,564,567,747,974,1196,
0500000US47099,Lawrence County,47,582,586,771,974,1084,
0500000US47101,Lewis County,47,564,567,747,909,1272,
0500000US47103,Lincoln County,47,609,661,747,1062,1258,
0500000US47105,Loudon County,47,887,952,1156,1507,1773,
0500000US47111,Macon County,47,668,716,839,1123,1127,
0500000US47113,Madison County,47,590,594,747,1006,1111,
0500000US47115,Marion County,47,623,628,826,1036,1260,
0500000US47117,Marshall County,47,627,712,937,1269,1274,
0500000US47119,Maury County,47,910,919,1067,1372,1619,
0500000US47107,McMinn County,47,658,662,872,1132,1171,
0500000US47109,McNairy County,47,832,837,1102,1469,1555,
0500000US47121,Meigs County,47,589,593,747,1047,1051,
0500000US47123,Monroe County,47,499,600,747,991,1003,
0500000US47125,Montgomery County,47,699,758,985,1389,1678,
0500000US47127,Moore County,47,603,607,765,992,1076,
0500000US47129,Morgan County,47,605,609,801,1112,1116,
0500000US47131,Obion County,47,543,622,747,943,1003,
0500000US47133,Overton County,47,609,661,747,1000,1003,
0500000US47135,Perry County,47,573,577,759,963,1067,
0500000US47137,Pickett County,47,614,618,779,948,1096,
0500000US47139,Polk County,47,661,707,931,1221,1319,
0500000US47141,Putnam County,47,637,641,844,1154,1321,
0500000US47143,Rhea County,47,564,567,747,1019,1079,
0500000US47145,Roane County,47,714,771,933,1212,1589,
0500000US47147,Robertson County,47,1218,1245,1406,1758,2173,
0500000US47149,Rutherford County,47,1218,1245,1406,1758,2173,
0500000US47151,Scott County,47,609,623,747,1062,1067,
0500000US47153,Sequatchie County,47,910,919,1067,1372,1619,
0500000US47155,Sevier County,47,726,783,945,1205,1269,
0500000US47157,Shelby County,47,800,902,1032,1365,1584,
0500000US47159,Smith County,47,546,614,808,1051,1121,
0500000US47161,Stewart County,47,542,604,768,1007,1308,
0500000US47163,Sullivan County,47,583,627,793,1041,1170,
0500000US47165,Sumner County,47,1218,1245,1406,1758,2173,
0500000US47167,Tipton County,47,800,902,1032,1365,1584,
0500000US47169,Trousdale County,47,1218,1245,1406,1758,2173,
0500000US47171,Unicoi County,47,700,724,875,1107,1299,
0500000US47173,Union County,47,887,952,1156,1507,1773,
0500000US47175,Van Buren County,47,609,610,747,1015,1051,
0500000US47177,Warren County,47,589,593,780,956,1105,
0500000US47179,Washington County,47,700,724,875,1107,1299,
0500000US47181,Wayne County,47,609,620,747,970,1051,
0500000US47183,Weakley County,47,609,621,747,909,1091,
0500000US47185,White County,47,623,627,825,1004,1108,
0500000US47187,Williamson County,47,1218,1245,1406,1758,2173,
0500000US47189,Wilson County,47,1218,1245,1406,1758,2173,
0500000US48001,Anderson County,48,684,755,907,1223,1434,
0500000US48003,Andrews County,48,874,1006,1159,1506,1705,
0500000US48005,Angelina County,48,787,790,932,1151,1252,
0500000US48007,Aransas County,48,798,930,1059,1505,1558,
0500000US48009,Archer County,48,712,771,943,1274,1459,
0500000US48011,Armstrong County,48,670,778,972,1322,1542,
0500000US48013,Atascosa County,48,725,897,1013,1233,1670,
0500000US48015,Austin County,48,639,826,955,1357,1627,
0500000US48017,Bailey County,48,623,658,826,1005,1215,
0500000US48019,Bandera County,48,918,1057,1282,1631,1987,
0500000US48021,Bastrop County,48,1253,1386,1626,2088,2416,
0500000US48023,Baylor County,48,623,636,826,1174,1215,
0500000US48025,Bee County,48,794,800,1053,1395,1551,
0500000US48027,Bell County,48,749,754,957,1360,1630,
0500000US48029,Bexar County,48,918,1057,1282,1631,1987,
0500000US48031,Blanco County,48,817,862,1083,1318,1479,
0500000US48033,Borden County,48,667,705,885,1161,1302,
0500000US48035,Bosque County,48,623,628,826,1143,1162,
0500000US48037,Bowie County,48,704,709,890,1109,1444,
0500000US48039,Brazoria County,48,836,1108,1251,1612,2131,
0500000US48041,Brazos County,48,839,904,1024,1455,1571,
0500000US48043,Brewster County,48,726,787,963,1172,1533,
0500000US48045,Briscoe County,48,623,658,826,1174,1215,
0500000US48047,Brooks County,48,623,658,826,1005,1215,
0500000US48049,Brown County,48,609,692,911,1186,1326,
0500000US48051,Burleson County,48,839,904,1024,1455,1571,
0500000US48053,Burnet County,48,657,793,983,1352,1357,
0500000US48055,Caldwell County,48,1253,1386,1626,2088,2416,
0500000US48057,Calhoun County,48,557,731,826,1174,1215,
0500000US48059,Callahan County,48,732,779,1006,1360,1649,
0500000US48061,Cameron County,48,632,702,893,1156,1304,
0500000US48063,Camp County,48,623,628,826,1174,1247,
0500000US48065,Carson County,48,670,778,972,1322,1542,
0500000US48067,Cass County,48,623,628,826,1125,1407,
0500000US48069,Castro County,48,623,731,826,1174,1215,
0500000US48071,Chambers County,48,1030,1095,1307,1722,2226,
0500000US48073,Cherokee County,48,570,647,852,1211,1253,
0500000US48075,Childress County,48,712,720,944,1149,1389,
0500000US48077,Clay County,48,712,771,943,1274,1459,
0500000US48079,Cochran County,48,623,658,826,1005,1110,
0500000US48081,Coke County,48,623,628,826,1005,1215,
0500000US48083,Coleman County,48,680,685,902,1098,1212,
0500000US48085,Collin County,48,1259,1326,1565,1972,2572,
0500000US48087,Collingsworth County,48,623,731,826,1039,1215,
0500000US48089,Colorado County,48,672,677,891,1115,1311,
0500000US48091,Comal County,48,918,1057,1282,1631,1987,
0500000US48093,Comanche County,48,623,731,826,1174,1231,
0500000US48095,Concho County,48,777,821,1031,1352,1517,
0500000US48097,Cooke County,48,794,799,1013,1356,1506,
0500000US48099,Coryell County,48,749,754,957,1360,1630,
0500000US48101,Cottle County,48,623,658,826,1005,1407,
0500000US48103,Crane County,48,692,731,918,1117,1350,
0500000US48105,Crockett County,48,623,658,826,1084,1215,
0500000US48107,Crosby County,48,726,838,1017,1425,1672,
0500000US48109,Culberson County,48,667,705,885,1161,1302,
0500000US48111,Dallam County,48,623,731,826,1164,1272,
0500000US48113,Dallas County,48,1259,1326,1565,1972,2572,
0500000US48115,Dawson County,48,623,706,826,1105,1110,
0500000US48117,Deaf Smith County,48,718,722,951,1160,1409,
0500000US48119,Delta County,48,623,707,826,1168,1215,
0500000US48121,Denton County,48,1259,1326,1565,1972,2572,
0500000US48123,DeWitt County,48,731,828,969,1200,1446,
0500000US48125,Dickens County,48,623,658,826,1084,1215,
0500000US48127,Dimmit County,48,623,651,826,1174,1215,
0500000US48129,Donley County,48,623,628,826,1151,1215,
0500000US48131,Duval County,48,623,658,826,1147,1151,
0500000US48133,Eastland County,48,552,731,826,1082,1407,
0500000US48135,Ector County,48,909,915,1205,1467,1688,
0500000US48137,Edwards County,48,667,705,885,1161,1302,
0500000US48141,El Paso County,48,1259,1326,1565,1972,2572,
0500000US48139,Ellis County,48,672,824,977,1361,1664,
0500000US48143,Erath County,48,766,771,949,1349,1485,
0500000US48145,Falls County,48,589,687,826,1174,1407,
0500000US48147,Fannin County,48,661,666,877,1246,1406,
0500000US48149,Fayette County,48,688,726,912,1253,1330,
0500000US48151,Fisher County,48,623,628,826,1083,1215,
0500000US48153,Floyd County,48,690,695,915,1114,1346,
0500000US48155,Foard County,48,667,705,885,1161,1302,
0500000US48157,Fort Bend County,48,1030,1095,1307,1722,2226,
0500000US48159,Franklin County,48,734,739,973,1184,1353,
0500000US48161,Freestone County,48,623,628,826,1017,1215,
0500000US48163,Frio County,48,711,835,943,1177,1606,
0500000US48165,Gaines County,48,624,659,828,1008,1218,
0500000US48167,Galveston County,48,1030,1095,1307,1722,2226,
0500000US48169,Garza County,48,626,661,830,1064,1293,
0500000US48171,Gillespie County,48,835,841,1107,1573,1628,
0500000US48173,Glasscock County,48,667,705,885,1161,1302,
0500000US48175,Goliad County,48,876,949,1180,1503,1696,
0500000US48177,Gonzales County,48,633,711,839,1192,1429,
0500000US48179,Gray County,48,610,693,912,1110,1227,
0500000US48181,Grayson County,48,733,900,1050,1419,1753,
0500000US48183,Gregg County,48,771,848,1009,1406,1561,
0500000US48185,Grimes County,48,665,702,882,1073,1239,
0500000US48187,Guadalupe County,48,918,1057,1282,1631,1987,
0500000US48189,Hale County,48,623,721,826,1160,1407,
0500000US48191,Hall County,48,623,628,826,1106,1215,
0500000US48193,Hamilton County,48,663,674,880,1071,1182,
0500000US48195,Hansford County,48,724,755,960,1168,1412,
0500000US48197,Hardeman County,48,623,628,826,1157,1215,
0500000US48199,Hardin County,48,792,849,1027,1343,1402,
0500000US48201,Harris County,48,1030,1095,1307,1722,2226,
0500000US48203,Harrison County,48,738,760,1000,1217,1343,
0500000US48205,Hartley County,48,826,872,1095,1466,1471,
0500000US48207,Haskell County,48,623,658,826,1174,1215,
0500000US48209,Hays County,48,1253,1386,1626,2088,2416,
0500000US48211,Hemphill County,48,803,809,1065,1296,1567,
0500000US48213,Henderson County,48,691,696,906,1203,1294,
0500000US48215,Hidalgo County,48,689,693,877,1141,1257,
0500000US48217,Hill County,48,590,695,882,1171,1373,
0500000US48219,Hockley County,48,623,731,826,1174,1407,
0500000US48221,Hood County,48,831,992,1210,1473,1780,
0500000US48223,Hopkins County,48,612,732,916,1302,1370,
0500000US48225,Houston County,48,623,635,826,1007,1110,
0500000US48227,Howard County,48,755,883,1074,1307,1829,
0500000US48229,Hudspeth County,48,631,774,918,1117,1564,
0500000US48231,Hunt County,48,1259,1326,1565,1972,2572,
0500000US48233,Hutchinson County,48,709,714,940,1192,1341,
0500000US48235,Irion County,48,713,851,1066,1395,1801,
0500000US48237,Jack County,48,623,658,826,1174,1407,
0500000US48239,Jackson County,48,703,825,932,1293,1371,
0500000US48241,Jasper County,48,688,701,913,1222,1226,
0500000US48243,Jeff Davis County,48,667,705,885,1161,1302,
0500000US48245,Jefferson County,48,792,849,1027,1343,1402,
0500000US48247,Jim Hogg County,48,623,658,826,1174,1215,
0500000US48249,Jim Wells County,48,680,728,902,1142,1536,
0500000US48251,Johnson County,48,1101,1234,1456,1927,2385,
0500000US48253,Jones County,48,732,779,1006,1360,1649,
0500000US48255,Karnes County,48,647,778,879,1234,1340,
0500000US48257,Kaufman County,48,1259,1326,1565,1972,2572,
0500000US48259,Kendall County,48,1004,1216,1502,1828,2299,
0500000US48261,Kenedy County,48,667,705,885,1161,1302,
0500000US48263,Kent County,48,667,705,885,1161,1302,
0500000US48265,Kerr County,48,777,848,1031,1367,1579,
0500000US48267,Kimble County,48,650,718,862,1049,1268,
0500000US48269,King County,48,667,705,885,1161,1302,
0500000US48271,Kinney County,48,667,705,885,1161,1302,
0500000US48273,Kleberg County,48,756,822,1082,1317,1630,
0500000US48275,Knox County,48,623,658,826,1005,1215,
0500000US48283,La Salle County,48,562,655,841,1136,1433,
0500000US48277,Lamar County,48,623,628,826,1110,1171,
0500000US48279,Lamb County,48,681,685,902,1272,1536,
0500000US48281,Lampasas County,48,623,731,826,1174,1215,
0500000US48285,Lavaca County,48,700,720,929,1151,1248,
0500000US48287,Lee County,48,814,896,1079,1313,1587,
0500000US48289,Leon County,48,662,667,878,1136,1292,
0500000US48291,Liberty County,48,1030,1095,1307,1722,2226,
0500000US48293,Limestone County,48,590,670,882,1073,1353,
0500000US48295,Lipscomb County,48,650,686,862,1059,1268,
0500000US48297,Live Oak County,48,627,632,832,1182,1224,
0500000US48299,Llano County,48,804,810,1066,1297,1577,
0500000US48301,Loving County,48,667,705,885,1161,1302,
0500000US48303,Lubbock County,48,726,838,1017,1425,1672,
0500000US48305,Lynn County,48,591,681,826,1174,1407,
0500000US48313,Madison County,48,707,747,938,1142,1380,
0500000US48315,Marion County,48,710,787,996,1307,1354,
0500000US48317,Martin County,48,667,705,885,1161,1302,
0500000US48319,Mason County,48,666,769,884,1121,1300,
0500000US48321,Matagorda County,48,623,687,826,1148,1215,
0500000US48323,Maverick County,48,690,694,826,1174,1407,
0500000US48307,McCulloch County,48,636,672,844,1134,1242,
0500000US48309,McLennan County,48,760,765,1007,1328,1715,
0500000US48311,McMullen County,48,671,676,844,1071,1134,
0500000US48325,Medina County,48,720,763,1005,1318,1350,
0500000US48327,Menard County,48,623,658,826,1161,1215,
0500000US48329,Midland County,48,1111,1118,1330,1681,2265,
0500000US48331,Milam County,48,623,631,826,1074,1407,
0500000US48333,Mills County,48,623,658,826,1005,1215,
0500000US48335,Mitchell County,48,623,731,826,1174,1215,
0500000US48337,Montague County,48,765,771,1015,1358,1364,
0500000US48339,Montgomery County,48,1030,1095,1307,1722,2226,
0500000US48341,Moore County,48,733,738,971,1182,1428,
0500000US48343,Morris County,48,552,628,826,1174,1324,
0500000US48345,Motley County,48,623,658,826,1062,1215,
0500000US48347,Nacogdoches County,48,682,769,905,1176,1439,
0500000US48349,Navarro County,48,595,672,885,1252,1507,
0500000US48351,Newton County,48,623,658,826,1143,1215,
0500000US48353,Nolan County,48,637,642,845,1201,1439,
0500000US48355,Nueces County,48,950,1034,1262,1647,1927,
0500000US48357,Ochiltree County,48,700,739,928,1139,1365,
0500000US48359,Oldham County,48,678,788,984,1198,1561,
0500000US48361,Orange County,48,792,849,1027,1343,1402,
0500000US48363,Palo Pinto County,48,636,696,916,1199,1288,
0500000US48365,Panola County,48,651,656,864,1052,1216,
0500000US48367,Parker County,48,1101,1234,1456,1927,2385,
0500000US48369,Parmer County,48,632,725,838,1040,1421,
0500000US48371,Pecos County,48,623,813,918,1305,1350,
0500000US48373,Polk County,48,653,763,862,1183,1249,
0500000US48375,Potter County,48,670,778,972,1322,1542,
0500000US48377,Presidio County,48,623,731,826,1174,1215,
0500000US48379,Rains County,48,623,728,826,1139,1215,
0500000US48381,Randall County,48,670,778,972,1322,1542,
0500000US48383,Reagan County,48,750,792,995,1211,1464,
0500000US48385,Real County,48,698,737,926,1316,1362,
0500000US48387,Red River County,48,623,696,826,1005,1215,
0500000US48389,Reeves County,48,688,726,912,1265,1342,
0500000US48391,Refugio County,48,634,713,841,1024,1315,
0500000US48393,Roberts County,48,667,705,885,1161,1302,
0500000US48395,Robertson County,48,839,904,1024,1455,1571,
0500000US48397,Rockwall County,48,1259,1326,1565,1972,2572,
0500000US48399,Runnels County,48,670,675,889,1082,1194,
0500000US48401,Rusk County,48,692,697,917,1153,1302,
0500000US48403,Sabine County,48,623,700,826,1174,1407,
0500000US48405,San Augustine County,48,688,694,913,1111,1343,
0500000US48407,San Jacinto County,48,623,731,826,1105,1110,
0500000US48409,San Patricio County,48,950,1034,1262,1647,1927,
0500000US48411,San Saba County,48,692,697,918,1117,1350,
0500000US48413,Schleicher County,48,667,705,885,1161,1302,
0500000US48415,Scurry County,48,679,797,900,1222,1532,
0500000US48417,Shackelford County,48,667,705,885,1161,1302,
0500000US48419,Shelby County,48,623,698,826,1174,1299,
0500000US48421,Sherman County,48,623,658,826,1174,1277,
0500000US48423,Smith County,48,923,927,1133,1460,1787,
0500000US48425,Somervell County,48,722,785,957,1360,1408,
0500000US48427,Starr County,48,623,628,826,1125,1215,
0500000US48429,Stephens County,48,623,644,826,1174,1215,
0500000US48431,Sterling County,48,714,853,1068,1396,1803,
0500000US48433,Stonewall County,48,667,705,885,1161,1302,
0500000US48435,Sutton County,48,623,670,826,1084,1215,
0500000US48437,Swisher County,48,623,649,826,1174,1215,
0500000US48439,Tarrant County,48,1101,1234,1456,1927,2385,
0500000US48441,Taylor County,48,732,779,1006,1360,1649,
0500000US48443,Terrell County,48,667,705,885,1161,1302,
0500000US48445,Terry County,48,628,633,833,1115,1119,
0500000US48447,Throckmorton County,48,623,658,826,1009,1215,
0500000US48449,Titus County,48,636,640,830,1108,1124,
0500000US48451,Tom Green County,48,713,851,1066,1395,1801,
0500000US48453,Travis County,48,1253,1386,1626,2088,2416,
0500000US48455,Trinity County,48,688,724,913,1111,1520,
0500000US48457,Tyler County,48,623,731,826,1093,1215,
0500000US48459,Upshur County,48,771,848,1009,1406,1561,
0500000US48461,Upton County,48,623,731,826,1084,1215,
0500000US48463,Uvalde County,48,663,778,879,1220,1435,
0500000US48465,Val Verde County,48,679,684,900,1207,1324,
0500000US48467,Van Zandt County,48,613,716,917,1303,1350,
0500000US48469,Victoria County,48,876,949,1180,1503,1696,
0500000US48471,Walker County,48,730,917,1092,1329,1860,
0500000US48473,Waller County,48,1030,1095,1307,1722,2226,
0500000US48475,Ward County,48,775,865,1028,1251,1512,
0500000US48477,Washington County,48,817,850,971,1341,1480,
0500000US48479,Webb County,48,791,796,995,1276,1380,
0500000US48481,Wharton County,48,658,713,873,1241,1439,
0500000US48483,Wheeler County,48,623,628,826,1005,1215,
0500000US48485,Wichita County,48,712,771,943,1274,1459,
0500000US48487,Wilbarger County,48,632,637,838,1020,1233,
0500000US48489,Willacy County,48,623,628,826,1105,1110,
0500000US48491,Williamson County,48,1253,1386,1626,2088,2416,
0500000US48493,Wilson County,48,918,1057,1282,1631,1987,
0500000US48495,Winkler County,48,688,726,912,1226,1342,
0500000US48497,Wise County,48,925,946,1068,1517,1544,
0500000US48499,Wood County,48,633,719,947,1153,1393,
0500000US48501,Yoakum County,48,761,855,1009,1228,1484,
0500000US48503,Young County,48,630,731,835,1104,1422,
0500000US48505,Zapata County,48,623,667,826,1031,1215,
0500000US48507,Zavala County,48,623,658,826,1172,1215,
0500000US49001,Beaver County,49,552,670,826,1123,1290,
0500000US49003,Box Elder County,49,665,747,963,1303,1565,
0500000US49005,Cache County,49,629,748,932,1325,1588,
0500000US49007,Carbon County,49,560,669,826,1039,1407,
0500000US49009,Daggett County,49,552,670,826,1095,1407,
0500000US49011,Davis County,49,946,1032,1261,1734,2103,
0500000US49013,Duchesne County,49,567,711,847,1138,1286,
0500000US49015,Emery County,49,552,731,826,1137,1407,
0500000US49017,Garfield County,49,552,731,826,1005,1320,
0500000US49019,Grand County,49,682,775,1020,1365,1370,
0500000US49021,Iron County,49,657,807,982,1349,1673,
0500000US49023,Juab County,49,1001,1009,1156,1643,1969,
0500000US49025,Kane County,49,684,777,1023,1322,1374,
0500000US49027,Millard County,49,552,670,826,1115,1301,
0500000US49029,Morgan County,49,946,1032,1261,1734,2103,
0500000US49031,Piute County,49,552,670,826,1174,1407,
0500000US49033,Rich County,49,552,670,826,1095,1407,
0500000US49035,Salt Lake County,49,1051,1258,1504,2061,2308,
0500000US49037,San Juan County,49,683,731,826,1005,1407,
0500000US49039,Sanpete County,49,571,648,853,1038,1235,
0500000US49041,Sevier County,49,552,628,826,1090,1316,
0500000US49043,Summit County,49,1172,1180,1553,1890,2259,
0500000US49045,Tooele County,49,745,846,1114,1520,1898,
0500000US49047,Uintah County,49,616,679,827,1174,1409,
0500000US49049,Utah County,49,1001,1009,1156,1643,1969,
0500000US49051,Wasatch County,49,842,1115,1259,1780,2058,
0500000US49053,Washington County,49,924,1011,1226,1734,2088,
0500000US49055,Wayne County,49,552,670,826,1005,1407,
0500000US49057,Weber County,49,946,1032,1261,1734,2103,
0500000US50001,Addison County,50,842,947,1192,1549,1601,
0500000US50003,Bennington County,50,849,886,1120,1455,1578,
0500000US50005,Caledonia County,50,810,845,954,1167,1625,
0500000US50007,Chittenden County,50,1139,1238,1615,1982,2170,
0500000US50009,Essex County,50,730,746,843,1143,1169,
0500000US50011,Franklin County,50,1139,1238,1615,1982,2170,
0500000US50013,Grand Isle County,50,1139,1238,1615,1982,2170,
0500000US50015,Lamoille County,50,874,880,1158,1544,1556,
0500000US50017,Orange County,50,852,857,1125,1427,1511,
0500000US50019,Orleans County,50,706,844,953,1241,1318,
0500000US50021,Rutland County,50,904,911,1088,1440,1825,
0500000US50023,Washington County,50,839,953,1255,1584,1690,
0500000US50025,Windham County,50,803,945,1150,1426,1545,
0500000US50027,Windsor County,50,841,982,1129,1536,1542,
0500000US51001,Accomack County,51,588,702,793,1123,1351,
0500000US51003,Albemarle County,51,1165,1172,1401,1742,2159,
0500000US51510,Alexandria County,51,647,651,812,1028,1173,
0500000US51005,Alleghany County,51,1157,1183,1336,1727,2100,
0500000US51007,Amelia County,51,805,819,930,1264,1393,
0500000US51009,Amherst County,51,805,819,930,1264,1393,
0500000US51011,Appomattox County,51,1589,1615,1838,2299,2742,
0500000US51013,Arlington County,51,824,829,989,1380,1685,
0500000US51015,Augusta County,51,590,637,795,1052,1196,
0500000US51017,Bath County,51,805,819,930,1264,1393,
0500000US51515,Bedford County,51,588,636,793,1127,1193,
0500000US51019,Bedford County,51,723,803,990,1358,1533,
0500000US51021,Bland County,51,588,602,793,1104,1254,
0500000US51023,Botetourt County,51,687,702,793,997,1065,
0500000US51520,Bristol County,51,630,742,849,1087,1162,
0500000US51025,Brunswick County,51,805,819,930,1264,1393,
0500000US51027,Buchanan County,51,805,847,1056,1501,1664,
0500000US51029,Buckingham County,51,588,643,793,1120,1202,
